x_mm,y_mm,z_mm,status,reason,theta1_deg,theta2_deg,theta3_deg,fk_x_mm,fk_y_mm,fk_z_mm,roundtrip_error_mm,fk_iterations,fk_max_residual_mm2
15.0,-15.0,-220.0,ok,ok,32.13889713176164,29.819473679626185,23.184135159864123,15.000000000001624,-15.000000000001519,-220.0000000000227,2.2817514634248927e-11,5,1.280568540096283e-08
30.0,-15.0,-220.0,ok,ok,31.352115238402185,32.18535188900418,18.963052803270983,30.000000000010523,-15.000000000005425,-220.00000000007844,7.933230908511936e-11,5,4.4441549107432365e-08
-30.0,0.0,-220.0,ok,ok,27.92311029931846,21.2131556974178,34.207650549007546,-30.000000000007045,2.6777571045938364e-14,-220.0000000000522,5.268385247319015e-11,5,2.9525835998356342e-08
-15.0,0.0,-220.0,ok,ok,28.71582284221992,25.402711029861162,31.918181766935117,-15.000000000000949,-8.112873437285395e-14,-220.00000000001484,1.486664716230589e-11,5,8.352799341082573e-09
0.0,0.0,-220.0,ok,ok,28.98134655143914,28.98134655143914,28.98134655143914,-2.5336503728379256e-14,-1.939101006501187e-14,-220.00000000000966,9.663433876665513e-12,5,5.413312464952469e-09
15.0,0.0,-220.0,ok,ok,28.71582284221992,31.918181766935117,25.402711029861162,15.000000000000949,-8.112873437285395e-14,-220.00000000001484,1.486664716230589e-11,5,8.352799341082573e-09
30.0,0.0,-220.0,ok,ok,27.92311029931846,34.207650549007546,21.2131556974178,30.000000000007045,2.6777571045938364e-14,-220.0000000000522,5.268385247319015e-11,5,2.9525835998356342e-08
-30.0,15.0,-220.0,ok,ok,23.82678099708557,22.92075093377878,35.66342821657883,-30.000000000010672,15.000000000005295,-220.0000000000784,7.928728127375527e-11,5,4.4397893361747265e-08
-15.0,15.0,-220.0,ok,ok,24.61703203719967,27.0628036177416,33.44627684842451,-15.00000000000143,15.00000000000151,-220.0000000000227,2.2803965341593714e-11,5,1.280568540096283e-08
0.0,15.0,-220.0,ok,ok,24.88171667961072,30.5795530772414,30.5795530772414,0.0,15.000000000001018,-220.0000000000148,1.484265196162991e-11,5,8.352799341082573e-09
15.0,15.0,-220.0,ok,ok,24.61703203719967,33.44627684842451,27.0628036177416,15.00000000000143,15.00000000000151,-220.0000000000227,2.2803965341593714e-11,5,1.280568540096283e-08
