time,sim_x,sim_y,sim_z
27844,0.00132540059069165,4.50127902326595e-05,-263.277216784161
27937,0.000512124160299142,1.73926256902108e-05,-263.277277141442
28047,0.00100983332423588,3.42956465358051e-05,-263.277240204549
28156,0.00119348796903394,4.05328558718476e-05,-263.27722657474
28234,0.000991191308579116,3.36625377026955e-05,-263.277241588157
28344,0.00144000995009323,4.89051018417555e-05,-263.277208278312
28453,0.000284712990281052,9.66935379479883e-06,-263.277294018131
28547,0.00092583572578779,3.14429523698291e-05,-263.277246438385
28640,0.000891881998233101,3.02898221838587e-05,-263.277248958081
28734,0.000906249818600198,3.07777836850369e-05,-263.277247891952
28844,0.00154929147859125,5.26164721156863e-05,-263.277200167872
28937,0.000436297431001153,1.48174203314892e-05,-263.277282768712
29047,0.000845235463331232,2.87056371282881e-05,-263.277252420089
29140,0.000960767569023586,3.26292891595277e-05,-263.277243845817
29234,0.000824451665647187,2.79997826122895e-05,-263.277253962469
29344,0.00165460387288018,5.6193044313042e-05,-263.277192352006
29437,0.000400444063062002,1.35997787224649e-05,-263.27728542947
29547,0.000767198983528968,2.6055392236397e-05,-263.277258211524
29640,0.00102746411288074,3.48944132028813e-05,-263.277238896009
29734,0.0007450580158339,2.53034423733384e-05,-263.277259854541
29844,0.00175684372810871,5.96652683783314e-05,-263.277184764171
29937,-0.000348593458643029,1.67421849924235e-05,-263.277278563007
30031,31.0561044297508,-1.1432713463795,-263.782620063615
30140,39.5083440027717,-1.49068410517901,-263.306005326956
30234,39.5099002081042,-1.4907498278992,-263.305892170071
30344,39.5108715708613,-1.49079085148508,-263.305821534375
30437,39.5102708146478,-1.49076547970297,-263.305865220686
30547,39.5108563077263,-1.49079020687584,-263.3058226443
30640,39.5103904809703,-1.49077053357319,-263.30585651878
30734,39.5107766597668,-1.49078684310173,-263.305828436154
30859,39.5109417255251,-1.490793814347,-263.305816432614
30937,39.5103836656656,-1.49077024574673,-263.305857014318
31047,39.511196096562,-1.4908045572443,-263.30579793469
31140,39.5101679540436,-1.49076113559376,-263.305872700456
